ra dec err_maj err_min err_ang designation j_m j_cmsig j_msigcom j_snr h_m h_cmsig h_msigcom h_snr k_m k_cmsig k_msigcom k_snr ph_qual rd_flg bl_flg cc_flg ndet prox pxpa pxcntr gal_contam mp_flg cntr hemis xdate scan glon glat x y z x_scan jdate j_psfchi h_psfchi k_psfchi j_m_stdap j_msig_stdap h_m_stdap h_msig_stdap k_m_stdap k_msig_stdap dist_edge_ns dist_edge_ew dist_edge_flg dup_src use_src a dist_opt phi_opt b_m_opt vr_m_opt nopt_mchs ext_key scan_key coadd_key coadd htm20
56.875717 24.544855 0.11 0.10 45 03473017+2432414 15.787 0.077 0.078 14.2 15.410 0.127 0.127 8.0 15.343 0.181 0.181 5.7 ABC 222 111 ccc 260606 43.1 148 440352519 0 0 440352496 n 1998-11-21 56 166.349 -23.127 0.4970771034390000 0.7618087872510000 0.4154054945520000 105.2 2451138.7115 0.80 0.94 0.89 15.946 0.214 15.760 0.323 15.748 0.282 2491.3 147.1 sw 0 1 U 0.5 185 19.80 18.20 1 "" 25686 590776 244 17404890962669.0
56.921167 24.478302 0.20 0.19 45 03474108+2428418 16.298 0.126 0.126 8.9 15.430 0.127 0.127 7.9 15.806 0.280 0.280 3.8 BBD 222 111 000 060606 51.5 65 440352609 0 0 440352621 n 1998-11-21 56 166.431 -23.149 0.4967356626000000 0.7626066558600000 0.4143486091920000 -43.7 2451138.7116 1.00 0.77 0.88 16.417 0.151 15.715 0.368 17.355 1.844 2252.7 205.0 se 0 1 0 "" "" "" "" 0 "" 25686 590776 244 17404890997845.0
56.901132 24.480589 0.07 0.07 45 03473627+2428501 14.952 0.041 0.043 30.7 14.260 0.046 0.047 23.2 14.010 0.061 0.062 19.6 AAA 222 111 000 551156 25.6 335 440352603 0 0 440352616 n 1998-11-21 56 166.415 -23.159 0.4969932659100000 0.7624190565240000 0.4143849368510000 22.0 2451138.7116 1.20 1.04 1.16 14.947 0.052 "" "" 13.886 0.070 2260.5 230.3 sw 0 1 U 0.5 136 19.90 18.60 1 "" 25686 590776 244 17404891017778.0
56.933309 24.507225 0.37 0.32 105 03474399+2430260 16.283 0.124 0.124 9.0 16.095 0.243 0.243 4.3 15.706 0.253 0.253 4.1 BDD 222 111 000 060506 51.1 291 440352557 0 0 440352566 n 1998-11-21 56 166.419 -23.120 0.4964598553030000 0.7625365218990000 0.4148079855100000 -83.4 2451138.7116 1.06 1.38 1.14 16.575 0.213 16.290 0.906 15.825 0.115 2357.1 165.2 se 0 1 U 0.4 263 18.50 17.70 1 "" 25686 590776 244 17404891045855.0
56.890848 24.494879 0.20 0.19 45 03473380+2429415 16.211 0.114 0.114 9.6 15.513 0.144 0.144 7.3 15.246 "" "" "" BBU 220 110 000 060500 33.7 4 440352571 0 0 440352584 n 1998-11-21 56 166.397 -23.155 0.4970736349140000 0.7622432455560000 0.4146119101990000 55.7 2451138.7116 1.39 1.17 "" 16.289 0.125 15.191 0.117 "" "" 2311.8 196.6 sw 0 1 0 "" "" "" "" 0 "" 25686 590776 244 17404891133252.0
56.904987 24.507193 0.09 0.09 45 03473719+2430258 15.853 0.092 0.093 13.4 15.188 0.118 0.119 9.9 14.569 0.092 0.093 11.7 ABA 222 111 000 461526 45.4 256 440352571 0 0 440352567 n 1998-11-21 56 166.398 -23.137 0.4968368522020000 0.7622912166960000 0.4148074773210000 9.3 2451138.7116 1.37 1.34 1.07 15.556 0.183 14.702 0.158 14.286 0.134 2356.4 243.0 sw 0 1 U 0.4 139 19.00 17.00 1 "" 25686 590776 244 17404891138661.0
56.891512 24.504213 0.07 0.07 90 03473396+2430151 9.890 0.017 0.021 3246.6 9.213 0.015 0.017 2419.4 9.025 0.014 0.016 1933.8 AAA 222 111 000 665566 33.7 184 440352584 0 0 440352571 n 1998-11-21 56 166.391 -23.148 0.4970279003520000 0.7621924185400000 0.4147601516440000 53.5 2451138.7116 1.09 0.60 1.26 9.887 0.009 9.211 0.023 9.042 0.013 2345.4 198.8 sw 0 1 U 0.1 167 13.40 11.40 1 "" 25686 590776 244 17404891168442.0
56.897823 24.487038 0.18 0.16 166 03473547+2429133 16.670 0.179 0.179 6.3 15.735 0.194 0.194 6.0 14.914 0.126 0.126 8.5 CCB 222 111 s0s 060416 25.6 155 440352616 0 0 440352603 n 1998-11-21 56 166.408 -23.156 0.4970118213090000 0.7623512760009999 0.4144873718920000 32.8 2451138.7116 1.08 1.41 1.17 16.335 0.123 15.381 0.279 14.693 0.238 2283.7 219.5 sw 0 1 0 "" "" "" "" 0 "" 25686 590776 244 17404891186806.0
56.902322 24.520329 0.07 0.07 90 03473655+2431131 14.354 0.030 0.032 53.2 14.010 0.042 0.042 29.2 13.856 0.050 0.051 22.6 AAA 222 111 000 665546 16.9 23 440352534 0 0 440352541 n 1998-11-21 56 166.387 -23.129 0.4968203632240000 0.7621884160950000 0.4150160780710000 18.1 2451138.7115 1.17 0.86 1.03 14.341 0.044 14.068 0.029 13.951 0.107 2403.6 234.2 sw 0 1 U 0.2 322 16.10 15.50 1 "" 25686 590776 244 17404891258652.0
56.892051 24.518061 0.07 0.07 90 03473409+2431050 14.620 0.032 0.034 41.6 14.287 0.052 0.053 22.6 14.177 0.061 0.062 16.8 AAA 222 111 s00 665536 34.6 76 440352541 0 0 440352543 n 1998-11-21 56 166.381 -23.137 0.4969659601410000 0.7621131026770001 0.4149800636040000 51.7 2451138.7115 1.30 0.91 1.34 14.663 0.050 14.190 0.049 14.237 0.143 2395.2 200.6 sw 0 1 U 0.1 192 16.00 15.50 1 "" 25686 590776 244 17404891294412.0
56.918769 24.512394 0.36 0.34 45 03474050+2430446 16.616 0.159 0.160 6.6 16.187 0.256 0.256 3.9 15.713 0.255 0.255 4.1 CDD 222 111 000 060506 48.9 247 440352567 0 0 440352557 n 1998-11-21 56 166.405 -23.125 0.4966329207070000 0.7623791511010000 0.4148900722320000 -35.8 2451138.7115 1.32 1.26 1.30 17.181 0.572 16.424 0.475 16.366 0.904 2375.4 212.9 se 0 1 U 0.4 215 18.20 17.90 1 "" 25686 590776 244 17404891347557.0
56.911599 24.538824 0.18 0.15 13 03473878+2432197 16.153 0.105 0.106 10.1 15.580 0.151 0.151 6.9 15.075 0.139 0.140 7.3 ACB 222 111 cc0 060406 41.6 201 440352528 0 0 440352505 n 1998-11-21 56 166.380 -23.110 0.4966237849940000 0.7621565675010000 0.4153097431950000 -12.3 2451138.7115 1.10 0.84 1.09 16.360 0.207 15.976 0.319 15.459 0.426 2470.4 236.4 se 0 1 0 "" "" "" "" 0 "" 25686 590776 244 17404891415190.0
56.897946 24.536116 0.07 0.07 90 03473550+2432100 7.616 0.007 0.018 26365.1 6.925 0.013 0.020 19902.6 6.751 0.013 0.020 15704.4 AAA 111 111 000 666666 40.4 332 440352493 0 0 440352513 n 1998-11-21 56 166.372 -23.120 0.4968161045000000 0.7620546478240000 0.4152667480530000 32.4 2451138.7115 6.42 7.17 "" "" "" "" "" "" "" 2460.4 219.9 sw 0 1 U 0.5 225 12.20 9.60 1 "" 25686 590776 244 17404891447957.0
56.904303 24.524651 0.07 0.07 90 03473703+2431287 13.455 0.021 0.025 121.7 13.012 0.025 0.027 73.1 12.967 0.027 0.029 51.2 AAA 222 111 000 666666 15.2 37 440352528 0 0 440352534 n 1998-11-21 56 166.385 -23.125 0.4967769145920000 0.7621793641470000 0.4150847070140000 11.6 2451138.7115 0.90 0.81 1.25 13.453 0.013 13.043 0.024 13.016 0.022 2419.2 240.7 sw 0 1 U 0.5 209 15.70 14.60 1 "" 25686 590776 244 17404891480259.0
56.907058 24.528032 0.32 0.29 110 03473769+2431409 16.485 0.152 0.152 7.5 15.973 0.209 0.209 4.8 15.633 0.228 0.228 4.4 BDD 222 111 ccc 060506 15.2 217 440352534 0 0 440352528 n 1998-11-21 56 166.385 -23.120 0.4967268909770000 0.7621827281619999 0.4151383921920000 2.6 2451138.7115 0.85 1.00 1.31 16.504 0.109 16.493 0.415 15.708 0.578 2431.4 249.7 sw 0 1 0 "" "" "" "" 0 "" 25686 590776 244 17404891483028.0
56.711738 24.568205 0.07 0.07 17 03465081+2434055 15.576 0.054 0.055 22.0 15.062 0.057 0.058 16.2 15.070 0.108 0.108 9.4 AAB 222 111 000 360605 29.6 266 440328409 0 0 1175598857 n 2000-09-24 126 166.212 -23.210 0.4991623835890000 0.7602414700780000 0.4157761681280000 196.5 2451812.0087 1.07 0.94 0.99 15.653 0.131 15.138 0.154 14.930 0.230 2584.6 58.4 sw 1 1 U 0.5 200 18.40 16.70 1 "" 63193 1453419 32 17404891556626.0
56.724930 24.537037 0.06 0.06 0 03465398+2432133 13.348 0.025 0.027 171.1 12.988 0.032 0.033 109.3 12.961 0.030 0.031 65.6 AAA 222 111 000 666655 19.2 231 1175598781 0 0 1175598792 n 2000-09-24 126 166.244 -23.225 0.4991113489540000 0.7605453597830000 0.4152813709510000 153.3 2451812.0087 1.00 0.93 0.82 13.362 0.027 12.998 0.028 12.960 0.040 2472.2 101.5 sw 0 1 U 0.2 270 17.20 13.90 1 "" 63193 1453419 32 17404891571134.0
56.786704 24.509056 0.06 0.06 163 03470880+2430326 15.704 0.066 0.067 19.5 14.967 0.078 0.079 17.7 14.846 0.093 0.094 11.6 AAA 222 111 000 362616 34.0 355 1175598727 0 0 1175598703 n 2000-09-24 126 166.310 -23.208 0.4984020993060000 0.7612526245400000 0.4148370632400000 -49.0 2451812.0087 1.01 1.00 1.18 15.682 0.095 14.949 0.131 14.970 0.333 2370.3 203.1 se 0 1 0 "" "" "" "" 0 "" 63193 1453419 32 17404891880354.0
56.785875 24.518463 0.33 0.27 105 03470861+2431064 16.961 0.165 0.165 6.1 16.116 0.166 0.166 6.1 16.101 0.271 0.272 3.6 CCD 222 111 c00 060606 28.2 347 1175598759 0 0 1175598727 n 2000-09-24 126 166.303 -23.202 0.4983757987670000 0.7611884207410000 0.4149864471680000 -46.2 2451812.0087 0.78 1.25 1.48 17.248 0.246 17.021 0.881 16.506 1.558 2404.2 205.8 se 0 1 0 "" "" "" "" 0 "" 63193 1453419 32 17404891882144.0
56.748151 24.504938 0.06 0.06 17 03465955+2430177 14.979 0.045 0.047 38.1 14.464 0.051 0.052 28.1 14.464 0.060 0.061 16.4 AAA 222 111 c00 666626 51.3 221 1175598661 0 0 1175598685 n 2000-09-24 126 166.285 -23.235 0.4989305627800000 0.7609420207780000 0.4147716655440000 77.3 2451812.0087 1.61 1.40 1.15 14.925 0.050 14.351 0.089 14.580 0.200 2356.2 177.5 sw 0 1 U 1.0 173 18.90 16.50 1 "" 63193 1453419 32 17404891908613.0
56.758428 24.516819 0.11 0.11 35 03470202+2431005 16.227 0.084 0.085 12.1 15.314 0.077 0.078 12.8 15.108 0.124 0.125 9.1 AAB 222 111 ccc 061605 33.1 17 1175598757 0 0 1175598723 n 2000-09-24 126 166.284 -23.220 0.4987469086850000 0.7609595497630000 0.4149603411200000 43.6 2451812.0087 1.11 1.20 0.97 16.290 0.197 15.347 0.280 15.514 0.364 2398.8 211.2 sw 0 1 0 "" "" "" "" 0 "" 63193 1453419 32 17404891936257.0
56.747518 24.520117 0.06 0.06 0 03465940+2431124 6.699 0.023 0.029 78132.2 6.733 0.057 0.059 34730.4 6.692 0.019 0.024 21116.4 AAA 111 111 000 666666 37.7 108 1175598723 0 0 1175598735 n 2000-09-24 126 166.273 -23.224 0.4988787001170000 0.7608445910460000 0.4150127116660000 79.4 2451812.0087 46.37 4.04 14.05 "" "" "" "" "" "" 2410.9 175.4 sw 0 1 T 0.1 75 6.84 6.82 2 "" 63193 1453419 32 17404891944481.0
56.774767 24.497858 0.06 0.06 0 03470594+2429522 14.912 0.040 0.042 40.5 14.018 0.041 0.042 42.3 13.837 0.050 0.051 29.3 AAA 222 111 000 666666 56.2 44 1175598703 0 0 1175598672 n 2000-09-24 126 166.310 -23.224 0.4986051027250000 0.7612165788370000 0.4146592235070000 -9.9 2451812.0087 1.15 0.95 0.71 14.907 0.046 14.065 0.100 13.818 0.102 2330.2 242.2 se 0 1 U 0.1 168 19.80 17.40 1 "" 63193 1453419 32 17404892001429.0
56.830990 24.566259 0.06 0.06 0 03471943+2433585 15.238 0.041 0.043 30.0 14.427 0.045 0.046 29.1 14.266 0.059 0.059 19.7 AAA 222 111 000 665636 20.1 35 1175598861 0 0 1175598852 n 2000-09-24 126 166.301 -23.139 0.4975867082570000 0.7612905693899999 0.4157452786550000 -193.9 2451812.0087 0.87 0.99 0.88 15.175 0.111 14.454 0.112 14.258 0.106 2575.5 58.1 se 0 1 0 "" "" "" "" 0 "" 63193 1453419 32 17404892027760.0
56.815703 24.563705 0.16 0.14 81 03471576+2433493 16.264 0.084 0.085 11.7 15.511 0.092 0.093 10.7 15.192 0.127 0.127 8.4 AAB 222 111 000 060606 38.8 254 1175598845 0 0 1175598846 n 2000-09-24 126 166.292 -23.150 0.4977999520990000 0.7611732909990000 0.4157047374770000 -143.9 2451812.0087 1.18 1.00 1.01 16.723 0.239 15.940 0.249 15.255 0.269 2566.6 108.2 se 0 1 U 0.3 352 18.90 17.70 1 "" 63193 1453419 32 17404892050054.0
56.792697 24.568113 0.07 0.07 0 03471024+2434052 15.595 0.082 0.083 21.6 14.926 0.119 0.120 18.3 14.387 0.091 0.092 17.6 ABA 222 111 000 666666 28.9 70 1175598862 0 0 1175598856 n 2000-09-24 126 166.271 -23.161 0.4980880292300000 0.7609465864940000 0.4157747077940000 -68.6 2451812.0087 1.50 1.62 1.52 15.143 0.012 14.184 0.084 13.746 0.055 2582.8 183.5 se 0 1 U 0.7 256 18.80 16.60 1 2326657 63193 1453419 32 17404892127062.0
56.812995 24.541571 0.13 0.12 172 03471511+2432296 18.757 "" "" "" 15.699 0.114 0.115 9.0 17.169 "" "" "" UBU 020 010 000 001600 48.7 318 1175598820 0 0 1175598803 n 2000-09-24 126 166.306 -23.168 0.4979237935770000 0.7612841026550000 0.4153533565950000 -135.1 2451812.0087 "" 1.93 "" "" "" 16.754 1.658 "" "" 2486.9 117.0 se 0 1 0 "" "" "" "" 0 "" 63193 1453419 32 17404892183443.0
56.804316 24.560757 0.20 0.18 174 03471303+2433387 16.385 0.110 0.111 10.4 16.123 0.189 0.189 6.1 15.571 "" "" "" BCU 220 110 000 060600 33.1 187 1175598820 0 0 1175598845 n 2000-09-24 126 166.285 -23.159 0.4979629281400000 0.7610922402840000 0.4156579410730000 -106.6 2451812.0087 0.87 1.33 "" 16.274 0.128 15.763 0.348 "" "" 2556.2 145.4 se 0 1 U 0.6 174 19.30 17.80 1 "" 63193 1453419 32 17404892265970.0
56.803083 24.551645 0.06 0.06 0 03471273+2433059 14.896 0.034 0.036 41.1 14.358 0.045 0.046 30.9 14.394 0.061 0.062 17.5 AAA 222 111 000 665606 33.1 7 1175598845 0 0 1175598820 n 2000-09-24 126 166.291 -23.167 0.4980154934580000 0.7611368297080000 0.4155132906870000 -102.6 2451812.0087 0.92 1.21 1.09 14.890 0.052 14.382 0.123 14.509 0.127 2523.4 149.5 se 0 1 U 0.3 180 17.80 16.40 1 "" 63193 1453419 32 17404892279702.0
56.768161 24.522331 0.06 0.06 0 03470435+2431203 14.351 0.031 0.034 67.9 13.904 0.041 0.042 47.0 13.911 0.040 0.041 27.4 AAA 222 111 000 666666 25.3 298 1175598757 0 0 1175598746 n 2000-09-24 126 166.287 -23.210 0.4985957553640000 0.7610108671610000 0.4150478680780000 11.8 2451812.0087 1.00 0.97 1.18 14.347 0.055 13.933 0.086 13.876 0.097 2418.5 243.1 sw 0 1 U 0.3 99 19.00 16.30 1 "" 63193 1453419 32 17404892315672.0
56.775856 24.532450 0.20 0.17 164 03470620+2431568 16.395 0.103 0.103 10.3 15.666 0.114 0.115 9.3 15.499 0.184 0.184 6.3 ABC 222 111 000 060606 22.2 106 1175598772 0 0 1175598777 n 2000-09-24 126 166.285 -23.197 0.4984533739100000 0.7610164921760000 0.4152085411860000 -13.4 2451812.0087 1.05 0.76 0.82 16.719 0.242 16.254 0.291 15.209 0.168 2454.7 238.6 se 0 1 0 "" "" "" "" 0 "" 63193 1453419 32 17404892324238.0
56.782366 24.530710 0.08 0.08 163 03470776+2431505 15.976 0.078 0.079 15.2 15.323 0.089 0.089 12.7 15.189 0.130 0.130 8.4 AAB 222 111 ccc 160606 17.3 163 1175598759 0 0 1175598772 n 2000-09-24 126 166.291 -23.195 0.4983738107250000 0.7610836705839999 0.4151809137650000 -34.8 2451812.0087 0.91 1.03 0.88 16.086 0.158 15.642 0.195 15.625 0.290 2448.4 217.3 se 0 1 0 "" "" "" "" 0 "" 63193 1453419 32 17404892335262.0
56.783898 24.526098 0.06 0.06 0 03470813+2431339 10.150 0.023 0.026 3254.1 9.445 0.029 0.030 2857.0 9.343 0.020 0.022 1837.5 AAA 222 111 000 666655 17.3 343 1175598772 0 0 1175598759 n 2000-09-24 126 166.296 -23.197 0.4983717660590000 0.7611249529510000 0.4151076833670000 -39.8 2451812.0087 0.91 0.74 0.97 10.148 0.018 9.451 0.039 9.360 0.011 2431.7 212.3 se 0 1 U 0.1 224 15.70 12.50 1 "" 63193 1453419 32 17404892338995.0
56.777923 24.559858 0.06 0.06 0 03470670+2433354 14.416 0.031 0.034 64.0 13.740 0.036 0.037 54.7 13.452 0.030 0.031 41.8 AAA 222 111 000 665566 25.9 241 1175598831 0 0 1175598841 n 2000-09-24 126 166.267 -23.176 0.4983170416250000 0.7608682313450000 0.4156436701730000 -20.2 2451812.0087 0.85 0.82 1.09 14.403 0.034 13.853 0.042 13.469 0.049 2553.4 231.9 se 0 1 0 "" "" "" "" 0 "" 63193 1453419 32 17404892356624.0
56.769838 24.549559 0.06 0.06 17 03470476+2432584 15.239 0.041 0.043 30.0 14.541 0.051 0.052 26.1 14.550 0.080 0.080 15.2 AAA 222 111 000 663636 24.7 9 1175598831 0 0 1175598817 n 2000-09-24 126 166.268 -23.188 0.4984653373810000 0.7608603892830000 0.4154801745570000 6.3 2451812.0087 0.88 0.83 1.33 15.215 0.107 14.624 0.172 14.331 0.171 2516.4 248.6 sw 0 1 U 0.3 28 19.20 17.10 1 "" 63193 1453419 32 17404892397993.0
56.764439 24.555336 0.23 0.22 157 03470346+2433192 16.479 0.118 0.119 9.6 15.854 0.155 0.156 7.8 15.736 0.207 0.207 5.1 BCC 222 111 000 060605 21.8 81 1175598831 0 0 1175598827 n 2000-09-24 126 166.260 -23.187 0.4985140685420000 0.7607783720840000 0.4155718855200000 24.0 2451812.0087 1.02 0.59 0.92 16.622 0.274 15.518 0.131 15.820 0.620 2537.3 230.9 sw 0 1 U 0.8 141 19.60 17.60 1 "" 63193 1453419 32 17404892406956.0
56.771017 24.556322 0.06 0.06 163 03470504+2433227 14.779 0.026 0.029 45.8 14.447 0.056 0.057 28.5 14.263 0.069 0.069 19.8 AAA 222 111 000 665626 21.8 261 1175598827 0 0 1175598831 n 2000-09-24 126 166.264 -23.183 0.4984228029690000 0.7608296180560000 0.4155875380330000 2.4 2451812.0087 1.22 0.55 0.97 14.844 0.069 14.409 0.085 14.253 0.137 2540.8 252.4 sw 0 1 U 0.1 166 17.70 15.90 1 "" 63193 1453419 32 17404892413247.0
56.738120 24.528742 0.22 0.19 90 03465714+2431434 16.937 0.172 0.173 6.3 15.920 0.150 0.151 7.3 15.788 "" "" "" CBU 220 110 cc0 060600 43.7 135 1175598735 0 0 1175598766 n 2000-09-24 126 166.260 -23.223 0.4989692212900000 0.7607105042290000 0.4151496657370000 110.2 2451812.0087 0.92 0.91 "" 16.981 0.256 15.541 0.271 "" "" 2442.1 144.7 sw 0 1 0 "" "" "" "" 0 "" 63193 1453419 32 17404892427730.0
56.761325 24.525633 0.21 0.18 165 03470271+2431322 16.187 0.086 0.086 12.5 15.993 0.163 0.163 6.9 15.588 0.190 0.190 5.8 ACC 222 111 ccc 160606 11.0 356 1175598765 0 0 1175598757 n 2000-09-24 126 166.280 -23.211 0.4986734367700000 0.7609313665060000 0.4151002998410000 34.2 2451812.0087 1.31 1.06 0.81 15.960 0.141 15.674 0.248 15.314 0.138 2430.5 220.7 sw 0 1 U 0.4 205 19.90 17.70 1 "" 63193 1453419 32 17404892433467.0
56.761099 24.528694 0.06 0.06 163 03470266+2431432 15.847 0.062 0.063 17.1 15.076 0.076 0.076 16.0 14.833 0.087 0.087 11.7 AAA 222 111 c00 261606 11.0 176 1175598757 0 0 1175598765 n 2000-09-24 126 166.277 -23.209 0.4986642818530000 0.7609108501380000 0.4151489035840000 34.9 2451812.0087 1.31 1.32 1.42 15.823 0.128 14.920 0.103 14.756 0.098 2441.5 219.9 sw 0 1 0 "" "" "" "" 0 "" 63193 1453419 32 17404892445628.0
56.763771 24.530844 0.21 0.20 77 03470330+2431510 16.793 0.165 0.165 7.2 15.968 0.148 0.148 7.0 15.287 0.156 0.156 7.7 CBC 222 111 c00 160605 11.7 229 1175598765 0 0 1175598773 n 2000-09-24 126 166.278 -23.206 0.4986202573940000 0.7609210741230000 0.4151830414070000 26.1 2451812.0087 1.04 1.13 0.75 16.021 0.173 15.766 0.279 14.851 0.110 2449.2 228.7 sw 0 1 0 "" "" "" "" 0 "" 63193 1453419 32 17404892506032.0
56.765346 24.536455 0.11 0.11 17 03470368+2432112 16.058 0.074 0.075 14.1 15.297 0.095 0.096 13.0 15.297 0.142 0.142 7.6 AAB 222 111 c00 160606 20.8 194 1175598773 0 0 1175598789 n 2000-09-24 126 166.275 -23.201 0.4985770539300000 0.7609007681550000 0.4152721304350000 21.0 2451812.0087 0.93 1.04 1.28 16.351 0.169 15.172 0.135 15.360 0.288 2469.3 233.9 sw 0 1 0 "" "" "" "" 0 "" 63193 1453419 32 17404892538677.0
56.860345 24.532579 0.07 0.07 90 03472648+2431572 14.074 0.026 0.029 68.8 13.471 0.027 0.028 47.9 13.373 0.037 0.038 35.2 AAA 222 111 000 666666 63.6 182 440352550 0 0 440352521 n 1998-11-21 56 166.347 -23.146 0.4973301178560000 0.7617499066720000 0.4152105894110000 155.6 2451138.7115 1.25 1.18 1.24 14.059 0.018 13.512 0.060 13.302 0.075 2446.8 96.7 sw 0 1 U 0.2 93 17.10 15.70 1 "" 25686 590776 244 17404892706794.0
56.848468 24.516951 0.09 0.09 45 03472363+2431010 15.793 0.078 0.079 14.1 15.181 0.118 0.119 9.9 14.925 0.127 0.127 8.4 ABB 222 111 s00 260605 37.0 101 440352550 0 0 440352548 n 1998-11-21 56 166.350 -23.165 0.4975499268150000 0.7617415874210000 0.4149624372390000 194.5 2451138.7115 1.05 1.02 1.03 15.927 0.218 15.260 0.181 14.781 0.285 2390.3 57.8 sw 0 1 0 "" "" "" "" 0 "" 25686 590776 244 17404892723446.0
56.833946 24.531006 0.06 0.06 0 03472014+2431516 13.108 0.026 0.029 213.4 12.845 0.033 0.034 124.7 12.793 0.027 0.028 76.6 AAA 222 111 000 665555 61.6 185 1175598718 0 0 1175598775 n 2000-09-24 126 166.329 -23.163 0.4976872768640000 0.7615302230920000 0.4151856136290000 -203.7 2451812.0087 0.89 0.95 1.30 13.127 0.017 12.876 0.061 12.750 0.062 2448.6 48.4 se 1 1 U 0.3 290 15.50 14.00 1 "" 63193 1453419 32 17404892795706.0
56.830391 24.470049 0.06 0.06 17 03471929+2428121 15.809 0.071 0.072 17.7 15.046 0.082 0.082 16.4 14.870 0.096 0.096 11.3 AAA 222 111 000 363606 40.6 225 1175598583 0 0 1175598600 n 2000-09-24 126 166.371 -23.210 0.4979759158400000 0.7618686513880000 0.4142175096200000 -192.1 2451812.0087 1.36 1.19 0.90 15.594 0.116 14.790 0.107 14.974 0.252 2229.2 59.9 se 0 1 U 1.6 169 19.70 17.90 1 "" 63193 1453419 32 17404892875781.0
56.823687 24.484428 0.20 0.19 84 03471768+2429039 16.966 0.192 0.192 6.1 15.946 0.184 0.184 7.2 15.269 0.148 0.148 7.8 CCB 222 111 000 060606 26.9 25 1175598653 0 0 1175598635 n 2000-09-24 126 166.355 -23.204 0.4980081560720000 0.7617233483990000 0.4144459156390000 -170.2 2451812.0087 0.82 0.86 1.03 16.368 0.136 15.362 0.215 14.927 0.190 2281.1 81.9 se 0 1 0 "" "" "" "" 0 "" 63193 1453419 32 17404892899289.0
56.814370 24.480345 0.11 0.11 17 03471544+2428492 15.897 0.073 0.074 16.4 15.517 0.103 0.103 10.6 15.529 0.166 0.167 6.2 AAC 222 111 000 561606 33.9 64 1175598635 0 0 1175598622 n 2000-09-24 126 166.352 -23.212 0.4981481794490000 0.7616670713150000 0.4143810610850000 -139.6 2451812.0087 1.09 1.19 1.37 15.713 0.126 15.162 0.206 15.847 0.356 2266.5 112.4 se 0 1 U 0.1 208 18.20 17.00 1 "" 63193 1453419 32 17404892925202.0
56.799120 24.496923 0.20 0.19 111 03471178+2429489 16.681 0.123 0.123 7.9 16.082 0.193 0.193 6.3 15.490 0.159 0.159 6.4 BCC 222 111 000 060606 14.6 121 1175598664 0 0 1175598669 n 2000-09-24 126 166.328 -23.210 0.4982852154220000 0.7614340992190000 0.4146443736970000 -89.7 2451812.0087 0.95 0.85 1.03 16.828 0.351 16.209 0.433 15.618 0.494 2326.4 162.4 se 0 1 0 "" "" "" "" 0 "" 63193 1453419 32 17404892962461.0
56.810089 24.501583 0.06 0.06 163 03471442+2430056 15.323 0.045 0.047 27.8 14.630 0.043 0.043 24.1 14.383 0.058 0.058 17.7 AAA 222 111 000 664635 16.9 319 1175598686 0 0 1175598680 n 2000-09-24 126 166.333 -23.199 0.4981209707140000 0.7615012547520000 0.4147183834190000 -125.6 2451812.0087 1.36 1.14 1.23 15.305 0.069 14.658 0.179 14.315 0.077 2343.0 126.5 se 0 1 U 0.5 256 19.50 17.70 1 "" 63193 1453419 32 17404892976911.0
56.802950 24.494825 0.23 0.20 10 03471270+2429413 16.773 0.155 0.155 7.3 16.285 0.188 0.188 5.2 16.443 "" "" "" BCU 220 110 000 060600 14.6 301 1175598669 0 0 1175598664 n 2000-09-24 126 166.333 -23.209 0.4982426280850000 0.7614801104860000 0.4146110525450000 -102.2 2451812.0087 1.09 0.96 "" 16.662 0.258 18.357 2.550 "" "" 2318.8 149.9 se 0 1 0 "" "" "" "" 0 "" 63193 1453419 32 17404892979432.0
56.806689 24.505102 0.11 0.11 17 03471360+2430183 15.995 0.092 0.093 14.9 15.635 0.120 0.121 9.6 15.389 0.128 0.128 7.0 ABB 222 111 000 260605 16.9 139 1175598680 0 0 1175598686 n 2000-09-24 126 166.328 -23.199 0.4981522126710000 0.7614503778370000 0.4147742700590000 -114.4 2451812.0087 0.92 1.08 1.20 15.819 0.096 15.971 0.334 15.571 0.290 2355.8 137.6 se 0 1 U 0.7 228 19.40 17.10 1 "" 63193 1453419 32 17404892995428.0
56.806773 24.488947 0.07 0.07 17 03471362+2429202 15.854 0.063 0.064 17.0 15.177 0.095 0.096 14.6 15.038 0.107 0.107 9.7 AAB 222 111 0c0 161606 24.6 329 1175598664 0 0 1175598649 n 2000-09-24 126 166.340 -23.211 0.4982151018720000 0.7615489441310000 0.4145176931820000 -114.7 2451812.0087 0.92 0.97 1.07 16.130 0.243 15.065 0.145 15.366 0.362 2297.6 137.3 se 0 1 U 0.2 99 19.10 17.40 1 "" 63193 1453419 32 17404893009004.0
56.798309 24.490419 0.08 0.08 17 03471159+2429255 15.795 0.069 0.070 18.0 15.396 0.094 0.095 11.9 15.391 0.157 0.157 7.0 AAC 222 111 000 460606 22.0 44 1175598664 0 0 1175598651 n 2000-09-24 126 166.332 -23.215 0.4983217643110000 0.7614664259800000 0.4145410731390000 -87.0 2451812.0087 0.87 1.19 1.15 15.747 0.155 15.566 0.280 15.422 0.369 2303.0 165.1 se 0 1 U 0.5 108 18.20 17.10 1 "" 63193 1453419 32 17404893030795.0
